application_id,date_tagged,date_actioned,outcome_id,queue_id,analyst_id,store_id,message
20324,2023-10-13 23:31:00,2023-10-13 23:45:00,A,CE,JDsouza,3,
20325,2023-10-13 21:38:00,2023-10-13 21:51:00,A,CPB,MDcruz,6,
20326,2023-10-13 15:29:00,2023-10-13 15:41:00,A,CPB,SBambaras,4,
20327,2023-10-13 07:12:00,2023-10-13 07:26:00,A,CPB,NVaid,2,
20328,2023-10-13 00:36:00,2023-10-13 00:54:00,A,VC,JDsouza,1,
20329,2023-10-13 21:06:00,2023-10-13 21:26:00,A,CE,SBambaras,1,
20330,2023-10-13 14:55:00,2023-10-13 15:05:00,A,CE,JDsouza,2,
20331,2023-10-13 04:09:00,2023-10-13 04:23:00,D,CPB,FWadia,4,The application has been withdrawn at the request of the applicant
20332,2023-10-13 07:09:00,2023-10-13 07:26:00,A,CE,RBose,4,
20333,2023-10-13 06:50:00,2023-10-13 07:05:00,A,VC,NBhatia,4,
20334,2023-10-13 22:50:00,2023-10-13 23:06:00,A,CE,NVaid,6,
20335,2023-10-13 19:38:00,2023-10-13 19:48:00,A,CE,MDcruz,2,
20336,2023-10-13 06:13:00,2023-10-13 06:31:00,A,VC,JDsouza,5,
20337,2023-10-13 09:40:00,2023-10-13 09:56:00,D,CE,QMascarenhas,5,Please resubmit with updated employment details - Employer Name: GENIE SOLUTIONS - Work Phone No. 0738704085
20338,2023-10-13 09:03:00,2023-10-13 09:18:00,A,CE,AAkhundpur,6,
20339,2023-10-13 03:46:00,2023-10-13 04:05:00,A,CE,NVaid,3,
20340,2023-10-13 08:32:00,2023-10-13 08:46:00,A,VC,NVaid,5,
20341,2023-10-13 17:41:00,2023-10-13 17:53:00,A,CPB,RMishra,4,
20342,2023-10-13 06:37:00,2023-10-13 06:54:00,A,CPB,SBambaras,3,
20343,2023-10-13 10:45:00,2023-10-13 11:04:00,A,CE,CDcosta,3,
20344,2023-10-13 23:07:00,2023-10-13 23:18:00,D,CPB,NVaid,4,The application has been withdrawn at the request of the applicant
20345,2023-10-13 14:14:00,2023-10-13 14:32:00,D,CPB,CDcosta,4,Please confirm employment details and resubmit OR email employment letter and proof of income to vcredit@Asif Tech.com.au
20346,2023-10-13 00:35:00,2023-10-13 00:55:00,A,VC,JDsouza,4,
20347,2023-10-13 14:05:00,2023-10-13 14:24:00,A,CE,CDcosta,3,
20348,2023-10-13 21:41:00,2023-10-13 21:54:00,A,CE,NVaid,3,
20349,2023-10-13 03:28:00,2023-10-13 03:38:00,A,CPB,NVaid,3,
20350,2023-10-13 13:49:00,2023-10-13 14:08:00,A,CPRB,FWadia,4,
20351,2023-10-13 13:35:00,2023-10-13 13:48:00,A,CPB,SSyed,1,
20352,2023-10-13 01:05:00,2023-10-13 01:19:00,A,CPRB,CDcosta,4,
20353,2023-10-13 23:23:00,2023-10-13 23:42:00,D,CE,AAkhundpur,5,Please resubmit as a self employed
20354,2023-10-13 00:41:00,2023-10-13 00:59:00,A,CPB,SSyed,1,
20355,2023-10-13 03:40:00,2023-10-13 04:00:00,W,CPB,JDsouza,1,The applicant has been declined due to recent late payments on their account
20356,2023-10-13 02:59:00,2023-10-13 03:16:00,W,VC,MDcruz,5,Please re-submit the next application with the employer's name as SENSIS PTY LTD.
20357,2023-10-13 00:14:00,2023-10-13 00:28:00,W,VC,NBhatia,4,"Withdrew the application as Address details could not be confirmed, hence would request for Utility Bills."
20358,2023-10-13 10:24:00,2023-10-13 10:36:00,A,CE,NVaid,5,
20359,2023-10-13 23:16:00,2023-10-13 23:27:00,A,CE,AAkhundpur,4,
20360,2023-10-13 07:13:00,2023-10-13 07:26:00,A,CPB,CDcosta,3,
20361,2023-10-13 23:07:00,2023-10-13 23:21:00,D,CPB,NVaid,2,Please email 100 pts of ID to vcredit@Asif Tech.com.au Appoitnment letter OR salary slip
20362,2023-10-13 00:22:00,2023-10-13 00:40:00,A,CE,NVaid,2,
20363,2023-10-13 14:04:00,2023-10-13 14:16:00,A,VC,JDsouza,5,
20364,2023-10-13 17:55:00,2023-10-13 18:13:00,W,VC,JDsouza,4,Customer has overdue account with 3- Account no 3365564503
20365,2023-10-13 08:48:00,2023-10-13 09:05:00,A,CPRB,NBhatia,2,
20366,2023-10-13 10:49:00,2023-10-13 10:59:00,A,VC,QMascarenhas,3,
20367,2023-10-13 08:45:00,2023-10-13 09:05:00,A,CE,FWadia,4,
20368,2023-10-13 23:50:00,2023-10-14 00:01:00,A,CE,NVaid,2,
20369,2023-10-13 04:58:00,2023-10-13 05:12:00,A,CE,NVaid,6,
20370,2023-10-13 07:22:00,2023-10-13 07:32:00,A,CPB,RMishra,3,
20371,2023-10-13 11:41:00,2023-10-13 11:56:00,A,CPB,SBambaras,3,
20372,2023-10-13 02:07:00,2023-10-13 02:26:00,A,CE,JDsouza,6,
20373,2023-10-13 20:08:00,2023-10-13 20:25:00,A,CPB,MDcruz,1,
20374,2023-10-13 05:17:00,2023-10-13 05:37:00,A,CE,JDsouza,3,
20375,2023-10-13 20:14:00,2023-10-13 20:25:00,W,CPB,SBambaras,1,"Please email Offer Letter/Employment letter, and/ or Bank Statement reflecting Employer's Deposits.to vcredit@Asif Tech.com.au"
20376,2023-10-13 14:54:00,2023-10-13 15:05:00,W,VC,QMascarenhas,1,"Please resubmit with correct previous address. ""Kindly correct the ""Unknown"" in the previous address"
20377,2023-10-13 22:05:00,2023-10-13 22:17:00,W,CE,NVaid,4,-Please send through a document to confirm the applicants income (a current bank statement or a recent payslip) in addition to copies of their 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866
20378,2023-10-13 06:46:00,2023-10-13 07:02:00,A,CPB,JDsouza,4,
20379,2023-10-13 23:25:00,2023-10-13 23:39:00,A,VC,QMascarenhas,2,
20380,2023-10-13 17:26:00,2023-10-13 17:40:00,D,CE,MDcruz,2,Please resubmit as a self employed
20381,2023-10-13 14:06:00,2023-10-13 14:24:00,A,CPRB,SBambaras,2,
20382,2023-10-13 04:03:00,2023-10-13 04:19:00,W,VC,RBose,1,"1-56N81EJ - This customers existing Asif Tech account is currently overdue. Once all outstanding amounts have been paid, please email VCredit@Asif Tech.com.au to request a further review"
20383,2023-10-13 13:39:00,2023-10-13 13:53:00,A,CE,RMishra,6,
20384,2023-10-13 00:35:00,2023-10-13 00:53:00,A,CPB,RMishra,6,
20385,2023-10-13 14:40:00,2023-10-13 15:00:00,D,CE,AAkhundpur,2,"Please resubmit with the advertised contact details for the applicants employe's Landline number(can include 13, 1300 & 1800 numbers)"
20386,2023-10-13 00:23:00,2023-10-13 00:38:00,A,CPB,QMascarenhas,1,
20387,2023-10-13 12:13:00,2023-10-13 12:29:00,W,CPRB,JDsouza,5,Application withdrawn.Please re-submit with employer's contactable landline number or email copy of Proof of Income (Pay Slips / Bank Statement / Employment Letter) to vcredit@Asif Tech.com.au
20388,2023-10-13 13:14:00,2023-10-13 13:25:00,D,CPB,RBose,5,The applicant has been previously approved under a different CA Row ID. Please re-submit under row-id 1-7MU9ZOU. Please update the customer's first name correctly as 'Rowena' on the next application.
20389,2023-10-13 22:26:00,2023-10-13 22:46:00,A,CE,FWadia,3,
20390,2023-10-13 06:05:00,2023-10-13 06:16:00,A,CPB,FWadia,4,
20391,2023-10-13 21:43:00,2023-10-13 22:01:00,A,CPB,RBose,6,
20392,2023-10-13 13:07:00,2023-10-13 13:20:00,W,CE,RBose,4,Please send through copies of the applicants 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866 Proof of income.
20393,2023-10-13 12:30:00,2023-10-13 12:42:00,A,CPB,AAkhundpur,3,
20394,2023-10-13 08:37:00,2023-10-13 08:55:00,A,CE,NVaid,2,
20395,2023-10-13 22:27:00,2023-10-13 22:45:00,D,CE,HPandya,6,Please email passport with visa page
20396,2023-10-13 13:57:00,2023-10-13 14:09:00,A,CE,JDsouza,3,
20397,2023-10-13 10:40:00,2023-10-13 10:58:00,W,CE,QMascarenhas,5,Applicant has previously approved application under another Row ID 1-8F08PSR
20398,2023-10-13 12:17:00,2023-10-13 12:33:00,A,CPB,AAkhundpur,4,
20399,2023-10-13 20:06:00,2023-10-13 20:18:00,W,VC,MDcruz,1,Student applicants cannot have 2 x handsets. They are eligible for 1 handset and 1 MBB only. CUstomer already has 2 voice services under row id: 1-85RNABS
20400,2023-10-13 07:50:00,2023-10-13 08:04:00,A,CPB,CDcosta,6,
20401,2023-10-13 22:09:00,2023-10-13 22:24:00,A,CE,RMishra,1,
20402,2023-10-13 11:42:00,2023-10-13 11:55:00,A,CPB,CDcosta,6,
20403,2023-10-13 10:56:00,2023-10-13 11:08:00,A,CE,SSyed,1,
20404,2023-10-13 03:26:00,2023-10-13 03:41:00,A,CE,JDsouza,5,
20405,2023-10-13 23:40:00,2023-10-13 23:58:00,A,CPB,RMishra,2,
20406,2023-10-13 08:34:00,2023-10-13 08:44:00,A,CE,JDsouza,4,
20407,2023-10-13 10:26:00,2023-10-13 10:41:00,A,CE,QMascarenhas,3,
20408,2023-10-13 03:43:00,2023-10-13 04:02:00,A,CPB,MDcruz,6,
20409,2023-10-13 11:02:00,2023-10-13 11:14:00,W,CE,RMishra,4,Due to credit policy decision by Credit department. Please offer the customer pre-paid service.Passport not submitted in 100 point ID.
20410,2023-10-13 08:17:00,2023-10-13 08:35:00,D,CE,RMishra,1,"Incorrect info provided Please email Employment details like Appointment/Employment Letter, Salary Slips reflecting Employer's Deposits to VCredit@Asif Tech.com.au, store contact number with the ROW ID."
20411,2023-10-13 15:52:00,2023-10-13 16:10:00,A,CE,HPandya,1,
20412,2023-10-13 09:50:00,2023-10-13 10:08:00,A,CE,FWadia,5,
20413,2023-10-13 10:43:00,2023-10-13 10:56:00,A,CE,RBose,1,
20414,2023-10-13 06:04:00,2023-10-13 06:18:00,W,CPB,HPandya,4,Please resubmit Passport or medicare as part of the applicants 100 points of ID and email Proof of income to vcredit@Asif Tech.com.au
20415,2023-10-13 01:20:00,2023-10-13 01:32:00,A,CE,QMascarenhas,3,
20416,2023-10-13 05:18:00,2023-10-13 05:38:00,A,CE,HPandya,6,
20417,2023-10-13 19:42:00,2023-10-13 20:01:00,A,CPB,SSyed,1,
20418,2023-10-13 04:33:00,2023-10-13 04:47:00,A,CE,FWadia,1,
20419,2023-10-13 00:57:00,2023-10-13 01:07:00,W,CE,QMascarenhas,3,Customer has overdue account with Asif Tech Account no 685242900 - overdue Please resubmit as commercial account.
20420,2023-10-13 21:18:00,2023-10-13 21:37:00,A,CPB,RMishra,6,
20421,2023-10-13 01:56:00,2023-10-13 02:12:00,A,CE,QMascarenhas,5,
20422,2023-10-13 14:32:00,2023-10-13 14:50:00,A,CE,SSyed,6,
20423,2023-10-13 00:11:00,2023-10-13 00:21:00,A,CE,FWadia,3,
20424,2023-10-13 08:18:00,2023-10-13 08:32:00,A,VC,NVaid,4,
20425,2023-10-13 17:45:00,2023-10-13 18:02:00,A,CPB,NBhatia,5,
20426,2023-10-13 14:44:00,2023-10-13 14:55:00,A,CPB,FWadia,6,
20427,2023-10-13 10:52:00,2023-10-13 11:12:00,A,CPB,JDsouza,1,
20428,2023-10-13 02:46:00,2023-10-13 03:06:00,D,CPRB,RBose,4,The Passport number is LN011498 and not Lno11498 plrease replace with no zero and not alphabet o.
20429,2023-10-13 09:09:00,2023-10-13 09:29:00,W,VC,JDsouza,1,Please email a copy of passport with visa page and re-submit the next application with employer's landline number.
20430,2023-10-13 17:34:00,2023-10-13 17:50:00,W,CE,SBambaras,2,"Please send through copies of the applicants 100 points of ID (including their Visa page and/or previous Passport number, if applicable) to VCredit@Asif Tech.com.au or 1800 656 866 and resubmit as self employed."
20431,2023-10-13 19:42:00,2023-10-13 19:57:00,A,CPB,SSyed,2,
20432,2023-10-13 01:29:00,2023-10-13 01:43:00,W,CE,RMishra,1,Please mention the name of the State on the Previous address and resubmit.
20433,2023-10-13 02:41:00,2023-10-13 02:55:00,W,CE,CDcosta,5,Please resubmit with correct driver's license OR email 100 pts of ID (including driver's license) to vcredit@Asif Tech.com.au
20434,2023-10-13 00:38:00,2023-10-13 00:52:00,A,VC,AAkhundpur,2,
20435,2023-10-13 16:01:00,2023-10-13 16:16:00,A,VC,AAkhundpur,6,
20436,2023-10-13 17:33:00,2023-10-13 17:44:00,A,CE,HPandya,2,
20437,2023-10-13 01:41:00,2023-10-13 01:55:00,D,CE,CDcosta,3,Declined as the customer has reached their eligible Service Limit
20438,2023-10-13 13:38:00,2023-10-13 13:49:00,D,CE,RBose,5,"Please re-submit as student, Customer still has student Visa."
20439,2023-10-13 02:07:00,2023-10-13 02:22:00,A,CPB,RMishra,5,
20440,2023-10-13 04:31:00,2023-10-13 04:51:00,A,CE,RBose,2,
20441,2023-10-13 01:22:00,2023-10-13 01:34:00,D,CPB,HPandya,3,Applicants ID details are incorrect
20442,2023-10-13 11:48:00,2023-10-13 11:58:00,D,VC,CDcosta,5,The applicant has been declined as Students are only eligible for 1 Handset (Voice service)
20443,2023-10-13 07:32:00,2023-10-13 07:51:00,A,CE,SSyed,6,
20444,2023-10-13 07:53:00,2023-10-13 08:06:00,A,VC,AAkhundpur,3,
20445,2023-10-13 03:45:00,2023-10-13 03:58:00,A,CE,FWadia,6,
20446,2023-10-13 23:12:00,2023-10-13 23:26:00,A,CPB,NVaid,4,
20447,2023-10-13 20:03:00,2023-10-13 20:20:00,A,CPB,QMascarenhas,5,
20448,2023-10-13 01:20:00,2023-10-13 01:38:00,A,CE,CDcosta,6,
20449,2023-10-13 07:49:00,2023-10-13 07:59:00,A,VC,NBhatia,3,
20450,2023-10-13 16:55:00,2023-10-13 17:10:00,A,VC,FWadia,5,
20451,2023-10-13 05:12:00,2023-10-13 05:32:00,A,CE,SSyed,6,
20452,2023-10-13 06:29:00,2023-10-13 06:42:00,A,CE,MDcruz,6,
20453,2023-10-13 20:25:00,2023-10-13 20:45:00,A,CE,SBambaras,1,
20454,2023-10-13 01:52:00,2023-10-13 02:08:00,W,CE,AAkhundpur,1,Please resubmit following Migration process-3396590295
20455,2023-10-13 10:25:00,2023-10-13 10:44:00,W,CPRB,SSyed,5,Please resubmit with correct Home contact no.
20456,2023-10-13 17:54:00,2023-10-13 18:14:00,A,CE,AAkhundpur,1,
20457,2023-10-13 02:31:00,2023-10-13 02:44:00,A,CE,QMascarenhas,2,
20458,2023-10-13 04:17:00,2023-10-13 04:28:00,A,CE,RBose,2,
20459,2023-10-13 17:21:00,2023-10-13 17:35:00,A,CPB,NVaid,2,
20460,2023-10-13 04:06:00,2023-10-13 04:23:00,A,CPRB,JDsouza,3,
20461,2023-10-13 19:31:00,2023-10-13 19:46:00,D,CE,MDcruz,3,Please email a copy of passport with visa page and re-submit the next application with employer's landline number.
20462,2023-10-13 14:11:00,2023-10-13 14:21:00,W,CPRB,RBose,5,"Please resubmit a Passport as part of the applicants 100 points of ID as reflecting as Employed, whereas STUDENT-ID given."
20463,2023-10-13 04:23:00,2023-10-13 04:35:00,A,CPB,AAkhundpur,2,
20464,2023-10-13 00:59:00,2023-10-13 01:10:00,W,CE,HPandya,4,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - Row id 1-71Y7Z4V
20465,2023-10-13 09:07:00,2023-10-13 09:19:00,W,CE,AAkhundpur,2,Customer is on a dependent visa
20466,2023-10-13 23:36:00,2023-10-13 23:54:00,A,CE,RMishra,3,
20467,2023-10-13 10:28:00,2023-10-13 10:41:00,W,CE,NBhatia,1,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-85QPU0I
20468,2023-10-13 00:05:00,2023-10-13 00:18:00,A,CE,SSyed,5,
20469,2023-10-13 18:54:00,2023-10-13 19:06:00,A,CE,RMishra,1,
20470,2023-10-13 16:57:00,2023-10-13 17:10:00,A,CPB,FWadia,3,
20471,2023-10-13 11:25:00,2023-10-13 11:38:00,A,CE,FWadia,5,
20472,2023-10-13 12:26:00,2023-10-13 12:44:00,W,CE,FWadia,4,Customer has overdue account with 3 - Account no 3330159265 - has an overdue payment of $542.77
20473,2023-10-13 23:46:00,2023-10-14 00:02:00,A,CE,SSyed,2,
20474,2023-10-13 20:10:00,2023-10-13 20:28:00,A,CPRB,NBhatia,6,
20475,2023-10-13 04:13:00,2023-10-13 04:26:00,A,CPB,SSyed,2,
20476,2023-10-13 18:20:00,2023-10-13 18:37:00,D,CPB,FWadia,1,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under Row id 1-5R0ASL5. Account no 702313788 - overdue by $58.16
20477,2023-10-13 12:49:00,2023-10-13 13:02:00,W,CE,JDsouza,1,Please send bank statement or latest paylsip as a proof of employment to VCredit@Asif Tech.com.au or 1800 656 866
20478,2023-10-13 19:11:00,2023-10-13 19:21:00,A,CPRB,JDsouza,1,
20479,2023-10-13 12:51:00,2023-10-13 13:01:00,W,CPB,JDsouza,2,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - 1-8GBLC21
20480,2023-10-13 16:24:00,2023-10-13 16:38:00,A,CPB,HPandya,4,
20481,2023-10-13 10:16:00,2023-10-13 10:34:00,W,CE,FWadia,2,"Please email a copy of proof of employment (Bank Statement / Salary Slip) to vcredit@Asif Tech.com.au. Also please update the correct Work Phone Landline customer and the ABN No. for the customer, if customer's occupation is Taxi Driver."
20482,2023-10-13 22:45:00,2023-10-13 22:58:00,W,CE,JDsouza,3,"Please resubmit a Passport as part of the applicants 100 points of ID as reflecting as Employed, whereas STUDENT-ID given."
20483,2023-10-13 06:10:00,2023-10-13 06:23:00,A,CE,RMishra,1,
20484,2023-10-13 21:52:00,2023-10-13 22:12:00,A,CPB,FWadia,2,
20485,2023-10-13 08:37:00,2023-10-13 08:49:00,A,CE,QMascarenhas,3,
20486,2023-10-13 18:41:00,2023-10-13 19:00:00,W,CE,NVaid,6,"Please email Appointment/Offer Letter, Salary Slips.to vcredit@Asif Tech.com.au"
20487,2023-10-13 15:14:00,2023-10-13 15:28:00,A,CPRB,QMascarenhas,6,
20488,2023-10-13 00:38:00,2023-10-13 00:54:00,A,CE,RBose,1,
20489,2023-10-13 11:30:00,2023-10-13 11:42:00,A,CPB,FWadia,3,
20490,2023-10-13 09:14:00,2023-10-13 09:27:00,A,CE,RMishra,4,
20491,2023-10-13 17:38:00,2023-10-13 17:49:00,A,CE,JDsouza,6,
20492,2023-10-14 00:18:00,2023-10-14 00:35:00,A,CPB,AAkhundpur,2,
20493,2023-10-14 13:36:00,2023-10-14 13:56:00,W,CE,CDcosta,2,Please resubmit with the previous address without OTHERS.
20494,2023-10-14 15:37:00,2023-10-14 15:54:00,A,VC,JDsouza,2,
20495,2023-10-14 12:59:00,2023-10-14 13:15:00,A,CE,JDsouza,3,
20496,2023-10-14 09:32:00,2023-10-14 09:52:00,D,CE,RBose,2,Please email a copy of passport with visa page and re-submit the next application with employer's landline number.
20497,2023-10-14 21:33:00,2023-10-14 21:45:00,A,CPRB,MDcruz,3,
20498,2023-10-14 03:15:00,2023-10-14 03:34:00,A,CE,NBhatia,6,
20499,2023-10-14 15:56:00,2023-10-14 16:12:00,W,CPRB,AAkhundpur,2,Please re-submit as pensioner
20500,2023-10-14 21:48:00,2023-10-14 22:03:00,A,CE,NBhatia,4,
20501,2023-10-14 14:47:00,2023-10-14 14:58:00,A,CE,HPandya,3,
20502,2023-10-14 12:58:00,2023-10-14 13:12:00,A,CPRB,RMishra,6,
20503,2023-10-14 10:41:00,2023-10-14 10:53:00,A,CE,SBambaras,5,
20504,2023-10-14 06:03:00,2023-10-14 06:22:00,A,VC,CDcosta,2,
20505,2023-10-14 02:55:00,2023-10-14 03:09:00,A,VC,SSyed,2,
20506,2023-10-14 12:19:00,2023-10-14 12:30:00,A,VC,AAkhundpur,3,
20507,2023-10-14 14:46:00,2023-10-14 15:00:00,W,CE,RBose,2,Please resubmit with valid contact number for the cusotmer.
20508,2023-10-14 06:29:00,2023-10-14 06:39:00,A,VC,AAkhundpur,3,
20509,2023-10-14 00:24:00,2023-10-14 00:37:00,A,CPB,SBambaras,3,
20510,2023-10-14 01:34:00,2023-10-14 01:51:00,A,VC,HPandya,1,
20511,2023-10-14 23:16:00,2023-10-14 23:28:00,A,CPB,RMishra,4,
20512,2023-10-14 17:35:00,2023-10-14 17:46:00,A,CE,HPandya,6,
20513,2023-10-14 02:39:00,2023-10-14 02:54:00,A,CE,JDsouza,3,
20514,2023-10-14 18:58:00,2023-10-14 19:15:00,A,CPB,RBose,2,
20515,2023-10-14 23:32:00,2023-10-14 23:51:00,A,VC,HPandya,3,
20516,2023-10-14 19:23:00,2023-10-14 19:42:00,W,CE,RMishra,2,Customer has exceeded approved number of services.
20517,2023-10-14 00:11:00,2023-10-14 00:22:00,A,CE,HPandya,1,
20518,2023-10-14 16:01:00,2023-10-14 16:16:00,D,CPRB,NBhatia,4,Please re-submit the next application with employer's correct landline number and name of the suburb on previous address.
20519,2023-10-14 00:27:00,2023-10-14 00:37:00,D,CE,HPandya,1,An account for this applicant already exists with Asif Tech 1-7GFNVMU with voice service - cant approve additional voice services
20520,2023-10-14 10:03:00,2023-10-14 10:19:00,A,CPB,SSyed,3,
20521,2023-10-14 16:53:00,2023-10-14 17:04:00,D,CE,RBose,6,"Please email copy of Proof of Income (Pay Slips / Bank Statement / Employment Letter) to vcredit@Asif Tech.com.au Also Clear overdue balance. Account no 679672883, overdue by $81.40"
20522,2023-10-14 14:21:00,2023-10-14 14:36:00,A,CPB,QMascarenhas,6,
20523,2023-10-14 02:39:00,2023-10-14 02:55:00,A,VC,NVaid,3,
20524,2023-10-14 23:01:00,2023-10-14 23:21:00,W,CPB,NBhatia,6,Please re-submit as student
20525,2023-10-14 15:41:00,2023-10-14 15:55:00,A,CE,SSyed,5,
20526,2023-10-14 23:38:00,2023-10-14 23:49:00,A,CE,SBambaras,6,
20527,2023-10-14 07:14:00,2023-10-14 07:34:00,W,CPB,AAkhundpur,1,Please resubmit with landline for employer
20528,2023-10-14 04:11:00,2023-10-14 04:26:00,W,VC,FWadia,4,Due to credit policy decision by Credit department. Please offer the customer pre-paid service - Applicant has an account under Row id 1-8DF3BMS
20529,2023-10-14 23:05:00,2023-10-14 23:22:00,A,CE,RMishra,1,
20530,2023-10-14 05:20:00,2023-10-14 05:33:00,A,CE,FWadia,4,
20531,2023-10-14 06:56:00,2023-10-14 07:06:00,A,CE,NVaid,2,
20532,2023-10-14 10:15:00,2023-10-14 10:32:00,W,CE,QMascarenhas,4,-Please email copy of Proof of Income (Pay Slips / Bank Statement / Employment Letter) to vcredit@Asif Tech.com.au
20533,2023-10-14 13:42:00,2023-10-14 14:02:00,W,VC,MDcruz,5,Suspected duplicate application:Cust has already approved for SIM only under Row ID#1-8DFSLCU & appln # 1411F2F802D on 29th JULY 2012.
20534,2023-10-14 10:40:00,2023-10-14 10:50:00,A,CE,NVaid,5,
20535,2023-10-14 11:30:00,2023-10-14 11:48:00,A,CE,CDcosta,6,
20536,2023-10-14 12:33:00,2023-10-14 12:50:00,A,CPB,NBhatia,6,
20537,2023-10-14 04:20:00,2023-10-14 04:34:00,A,CE,NBhatia,5,
20538,2023-10-14 02:08:00,2023-10-14 02:24:00,A,CPRB,SBambaras,5,
20539,2023-10-14 03:39:00,2023-10-14 03:53:00,A,VC,FWadia,4,
20540,2023-10-14 05:39:00,2023-10-14 05:59:00,A,CE,AAkhundpur,3,
20541,2023-10-14 05:11:00,2023-10-14 05:31:00,W,CPRB,SBambaras,1,Resubmit as self employed -ABN 17981419511
